solver,component,band,frequency_hz,time_s,flux_mjy
dg_1d,sync,10 GHz,1.000000000000e+10,1.789087489923e-01,5.974523986684e-30
dg_1d,sync,10 GHz,1.000000000000e+10,2.171911402017e-01,1.069642397472e-29
dg_1d,sync,10 GHz,1.000000000000e+10,2.636650898730e-01,1.948774473163e-29
dg_1d,sync,10 GHz,1.000000000000e+10,3.200834046600e-01,3.597214485139e-29
dg_1d,sync,10 GHz,1.000000000000e+10,3.885739518571e-01,6.752641650270e-29
dg_1d,sync,10 GHz,1.000000000000e+10,4.717199138213e-01,1.277800418282e-28
dg_1d,sync,10 GHz,1.000000000000e+10,5.726572150092e-01,2.422692428202e-28
dg_1d,sync,10 GHz,1.000000000000e+10,6.951927961776e-01,4.548373742832e-28
dg_1d,sync,10 GHz,1.000000000000e+10,8.439481965654e-01,8.332287345431e-28
dg_1d,sync,10 GHz,1.000000000000e+10,1.024533859387e+00,1.469275376032e-27
dg_1d,sync,10 GHz,1.000000000000e+10,1.243760734726e+00,2.461927263798e-27
dg_1d,sync,10 GHz,1.000000000000e+10,1.509897160618e+00,3.891635649340e-27
dg_1d,sync,10 GHz,1.000000000000e+10,1.832980710832e+00,5.785802146899e-27
dg_1d,sync,10 GHz,1.000000000000e+10,2.225196770956e+00,8.079996204747e-27
dg_1d,sync,10 GHz,1.000000000000e+10,2.701338121133e+00,1.068023050029e-26
dg_1d,sync,10 GHz,1.000000000000e+10,3.279362859021e+00,1.348318496105e-26
dg_1d,sync,10 GHz,1.000000000000e+10,3.981071705535e+00,1.639131519093e-26
dg_1d,sync,10 GHz,1.000000000000e+10,4.832930238572e+00,1.928935003844e-26
dg_1d,sync,10 GHz,1.000000000000e+10,5.867067065993e+00,2.213499687594e-26
dg_1d,sync,10 GHz,1.000000000000e+10,7.122485584860e+00,2.491761973237e-26
dg_1d,sync,10 GHz,1.000000000000e+10,8.646535029500e+00,2.759041592664e-26
dg_1d,sync,10 GHz,1.000000000000e+10,1.049669629031e+01,3.015391949612e-26
dg_1d,sync,10 GHz,1.000000000000e+10,1.274274985703e+01,3.260412033513e-26
dg_1d,sync,10 GHz,1.000000000000e+10,1.546940765246e+01,3.486823049717e-26
dg_1d,sync,10 GHz,1.000000000000e+10,1.877950801851e+01,3.700446075891e-26
dg_1d,sync,10 GHz,1.000000000000e+10,2.279789435644e+01,3.895213984047e-26
dg_1d,sync,10 GHz,1.000000000000e+10,2.767612370754e+01,4.068365820857e-26
dg_1d,sync,10 GHz,1.000000000000e+10,3.359818286284e+01,4.217327691729e-26
dg_1d,sync,10 GHz,1.000000000000e+10,4.078742758969e+01,4.351032325500e-26
dg_1d,sync,10 GHz,1.000000000000e+10,4.951500669473e+01,4.476620408804e-26
dg_1d,sync,10 GHz,1.000000000000e+10,6.011008864406e+01,4.609755347092e-26
dg_1d,sync,10 GHz,1.000000000000e+10,7.297227644686e+01,4.766333194357e-26
dg_1d,sync,10 GHz,1.000000000000e+10,8.858667904101e+01,4.959414422615e-26
dg_1d,sync,10 GHz,1.000000000000e+10,1.075422076113e+02,5.195539310249e-26
dg_1d,sync,10 GHz,1.000000000000e+10,1.305537869023e+02,5.482206824035e-26
dg_1d,sync,10 GHz,1.000000000000e+10,1.584893192461e+02,5.818910326580e-26
dg_1d,sync,10 GHz,1.000000000000e+10,1.924024182760e+02,6.228030810782e-26
dg_1d,sync,10 GHz,1.000000000000e+10,2.335721469090e+02,6.690056776768e-26
dg_1d,sync,10 GHz,1.000000000000e+10,2.835512583497e+02,7.213695892912e-26
dg_1d,sync,10 GHz,1.000000000000e+10,3.442247595686e+02,7.799635495820e-26
dg_1d,sync,10 GHz,1.000000000000e+10,4.178810060294e+02,8.455062629716e-26
dg_1d,sync,10 GHz,1.000000000000e+10,5.072980090654e+02,9.161846995254e-26
dg_1d,sync,10 GHz,1.000000000000e+10,6.158482110660e+02,9.902892155057e-26
dg_1d,sync,10 GHz,1.000000000000e+10,7.476256801638e+02,1.065964470675e-25
dg_1d,sync,10 GHz,1.000000000000e+10,9.076005216818e+02,1.146069338350e-25
dg_1d,sync,10 GHz,1.000000000000e+10,1.101806330110e+03,1.237689145936e-25
dg_1d,sync,10 GHz,1.000000000000e+10,1.337567751526e+03,1.345949193293e-25
dg_1d,sync,10 GHz,1.000000000000e+10,1.623776739189e+03,1.469509902210e-25
dg_1d,sync,10 GHz,1.000000000000e+10,1.971227921518e+03,1.600673435911e-25
dg_1d,sync,10 GHz,1.000000000000e+10,2.393025731180e+03,1.729496046114e-25
dg_1d,sync,10 GHz,1.000000000000e+10,2.905078650511e+03,1.849023428454e-25
dg_1d,sync,10 GHz,1.000000000000e+10,3.526699214175e+03,1.954030945492e-25
dg_1d,sync,10 GHz,1.000000000000e+10,4.281332398719e+03,2.042191101190e-25
dg_1d,sync,10 GHz,1.000000000000e+10,5.197439870872e+03,2.117730031997e-25
dg_1d,sync,10 GHz,1.000000000000e+10,6.309573444802e+03,2.130760228162e-25
dg_1d,sync,10 GHz,1.000000000000e+10,7.659678234752e+03,2.082611046296e-25
dg_1d,sync,10 GHz,1.000000000000e+10,9.298674652605e+03,2.039407949792e-25
dg_1d,sync,10 GHz,1.000000000000e+10,1.128837891685e+04,1.985004074638e-25
dg_1d,sync,10 GHz,1.000000000000e+10,1.370383450663e+04,1.902476102583e-25
dg_1d,sync,10 GHz,1.000000000000e+10,1.663614249384e+04,1.787944329812e-25
dg_1d,sync,10 GHz,1.000000000000e+10,2.019589750164e+04,1.658336811022e-25
dg_1d,sync,10 GHz,1.000000000000e+10,2.451735887979e+04,1.562055388315e-25
dg_1d,sync,10 GHz,1.000000000000e+10,2.976351441631e+04,1.460021791184e-25
dg_1d,sync,10 GHz,1.000000000000e+10,3.613222756796e+04,1.335421454521e-25
dg_1d,sync,10 GHz,1.000000000000e+10,4.386370005780e+04,1.231531187005e-25
dg_1d,sync,10 GHz,1.000000000000e+10,5.324953129838e+04,1.150101450485e-25
dg_1d,sync,10 GHz,1.000000000000e+10,6.464371632490e+04,1.092294112013e-25
dg_1d,sync,10 GHz,1.000000000000e+10,7.847599703515e+04,1.044569524635e-25
dg_1d,sync,10 GHz,1.000000000000e+10,9.526807029020e+04,9.840914146803e-26
dg_1d,sync,10 GHz,1.000000000000e+10,1.156532641790e+05,9.460646268283e-26
dg_1d,sync,10 GHz,1.000000000000e+10,1.404004245548e+05,9.282551272068e-26
dg_1d,sync,10 GHz,1.000000000000e+10,1.704429127453e+05,8.977237625717e-26
dg_1d,sync,10 GHz,1.000000000000e+10,2.069138081115e+05,9.084728718075e-26
dg_1d,sync,10 GHz,1.000000000000e+10,2.511886431510e+05,9.231570008036e-26
dg_1d,sync,10 GHz,1.000000000000e+10,3.049372829387e+05,9.714734615464e-26
dg_1d,sync,10 GHz,1.000000000000e+10,3.701869055846e+05,9.736600938049e-26
dg_1d,sync,10 GHz,1.000000000000e+10,4.493984590722e+05,9.895800282616e-26
dg_1d,sync,10 GHz,1.000000000000e+10,5.455594781169e+05,9.973548097481e-26
dg_1d,sync,10 GHz,1.000000000000e+10,6.622967617148e+05,9.826918324299e-26
dg_1d,sync,10 GHz,1.000000000000e+10,8.040131611168e+05,9.419966312557e-26
dg_1d,sync,10 GHz,1.000000000000e+10,9.760536373079e+05,9.613682319696e-26
dg_1d,sync,10 GHz,1.000000000000e+10,1.184906851001e+06,9.849676741247e-26
dg_1d,sync,10 GHz,1.000000000000e+10,1.438449888288e+06,9.880095350133e-26
dg_1d,sync,10 GHz,1.000000000000e+10,1.746245352002e+06,1.003784105553e-25
dg_1d,sync,10 GHz,1.000000000000e+10,2.119902023850e+06,9.857312418602e-26
dg_1d,sync,10 GHz,1.000000000000e+10,2.573512700017e+06,9.592049329167e-26
dg_1d,sync,10 GHz,1.000000000000e+10,3.124185713603e+06,9.561507955844e-26
dg_1d,sync,10 GHz,1.000000000000e+10,3.792690190732e+06,8.996848069103e-26
dg_1d,sync,10 GHz,1.000000000000e+10,4.604239376759e+06,8.037138995426e-26
dg_1d,sync,10 GHz,1.000000000000e+10,5.589441576403e+06,7.010316897501e-26
dg_1d,sync,10 GHz,1.000000000000e+10,6.785454573394e+06,5.872847180287e-26
dg_1d,sync,10 GHz,1.000000000000e+10,8.237387069571e+06,4.792936433684e-26
dg_1d,sync,10 GHz,1.000000000000e+10,1.000000000000e+07,3.823247758301e-26
dg_1d,sync,R band,4.560000000000e+14,1.000000000000e-01,4.430986773766e-29
dg_1d,sync,R band,4.560000000000e+14,1.213977189070e-01,7.231481624533e-29
dg_1d,sync,R band,4.560000000000e+14,1.473740615582e-01,1.221636605980e-28
dg_1d,sync,R band,4.560000000000e+14,1.789087489923e-01,2.134867847521e-28
dg_1d,sync,R band,4.560000000000e+14,2.171911402017e-01,3.822723625913e-28
dg_1d,sync,R band,4.560000000000e+14,2.636650898730e-01,6.966268385538e-28
dg_1d,sync,R band,4.560000000000e+14,3.200834046600e-01,1.286374571215e-27
dg_1d,sync,R band,4.560000000000e+14,3.885739518571e-01,2.416241347195e-27
dg_1d,sync,R band,4.560000000000e+14,4.717199138213e-01,4.576727442613e-27
dg_1d,sync,R band,4.560000000000e+14,5.726572150092e-01,8.691515232801e-27
dg_1d,sync,R band,4.560000000000e+14,6.951927961776e-01,1.635671695670e-26
dg_1d,sync,R band,4.560000000000e+14,8.439481965654e-01,3.006336668313e-26
dg_1d,sync,R band,4.560000000000e+14,1.024533859387e+00,5.322912279329e-26
dg_1d,sync,R band,4.560000000000e+14,1.243760734726e+00,8.958038235262e-26
dg_1d,sync,R band,4.560000000000e+14,1.509897160618e+00,1.421304274731e-25
dg_1d,sync,R band,4.560000000000e+14,1.832980710832e+00,2.121405850713e-25
dg_1d,sync,R band,4.560000000000e+14,2.225196770956e+00,2.971313838438e-25
dg_1d,sync,R band,4.560000000000e+14,2.701338121133e+00,3.931579127012e-25
dg_1d,sync,R band,4.560000000000e+14,3.279362859021e+00,4.957315547069e-25
dg_1d,sync,R band,4.560000000000e+14,3.981071705535e+00,6.007318749410e-25
dg_1d,sync,R band,4.560000000000e+14,4.832930238572e+00,7.047760549568e-25
dg_1d,sync,R band,4.560000000000e+14,5.867067065993e+00,8.065403147678e-25
dg_1d,sync,R band,4.560000000000e+14,7.122485584860e+00,9.046120428258e-25
dg_1d,sync,R band,4.560000000000e+14,8.646535029500e+00,9.972087284158e-25
dg_1d,sync,R band,4.560000000000e+14,1.049669629031e+01,1.084159534012e-24
dg_1d,sync,R band,4.560000000000e+14,1.274274985703e+01,1.166297599457e-24
dg_1d,sync,R band,4.560000000000e+14,1.546940765246e+01,1.241939413351e-24
dg_1d,sync,R band,4.560000000000e+14,1.877950801851e+01,1.311923489187e-24
dg_1d,sync,R band,4.560000000000e+14,2.279789435644e+01,1.374180537557e-24
dg_1d,sync,R band,4.560000000000e+14,2.767612370754e+01,1.427752531925e-24
dg_1d,sync,R band,4.560000000000e+14,3.359818286284e+01,1.472561748009e-24
dg_1d,sync,R band,4.560000000000e+14,4.078742758969e+01,1.512839791156e-24
dg_1d,sync,R band,4.560000000000e+14,4.951500669473e+01,1.550390580118e-24
dg_1d,sync,R band,4.560000000000e+14,6.011008864406e+01,1.590544997611e-24
dg_1d,sync,R band,4.560000000000e+14,7.297227644686e+01,1.638847176728e-24
dg_1d,sync,R band,4.560000000000e+14,8.858667904101e+01,1.699361818571e-24
dg_1d,sync,R band,4.560000000000e+14,1.075422076113e+02,1.774399216381e-24
dg_1d,sync,R band,4.560000000000e+14,1.305537869023e+02,1.866286738226e-24
dg_1d,sync,R band,4.560000000000e+14,1.584893192461e+02,1.974182393861e-24
dg_1d,sync,R band,4.560000000000e+14,1.924024182760e+02,2.105228519676e-24
dg_1d,sync,R band,4.560000000000e+14,2.335721469090e+02,2.251555235315e-24
dg_1d,sync,R band,4.560000000000e+14,2.835512583497e+02,2.415338970676e-24
dg_1d,sync,R band,4.560000000000e+14,3.442247595686e+02,2.595390965903e-24
dg_1d,sync,R band,4.560000000000e+14,4.178810060294e+02,2.792241817938e-24
dg_1d,sync,R band,4.560000000000e+14,5.072980090654e+02,2.997348866582e-24
dg_1d,sync,R band,4.560000000000e+14,6.158482110660e+02,3.201812137153e-24
dg_1d,sync,R band,4.560000000000e+14,7.476256801638e+02,3.396662119052e-24
dg_1d,sync,R band,4.560000000000e+14,9.076005216818e+02,3.588198906013e-24
dg_1d,sync,R band,4.560000000000e+14,1.101806330110e+03,3.796951440383e-24
dg_1d,sync,R band,4.560000000000e+14,1.337567751526e+03,4.036112930139e-24
dg_1d,sync,R band,4.560000000000e+14,1.623776739189e+03,4.296221305361e-24
dg_1d,sync,R band,4.560000000000e+14,1.971227921518e+03,4.547567030370e-24
dg_1d,sync,R band,4.560000000000e+14,2.393025731180e+03,4.756049907049e-24
dg_1d,sync,R band,4.560000000000e+14,2.905078650511e+03,4.897934952248e-24
dg_1d,sync,R band,4.560000000000e+14,3.526699214175e+03,4.952336608847e-24
dg_1d,sync,R band,4.560000000000e+14,4.281332398719e+03,4.917963585284e-24
dg_1d,sync,R band,4.560000000000e+14,5.197439870872e+03,4.806789422498e-24
dg_1d,sync,R band,4.560000000000e+14,6.309573444802e+03,4.461629251719e-24
dg_1d,sync,R band,4.560000000000e+14,7.659678234752e+03,3.925759848643e-24
dg_1d,sync,R band,4.560000000000e+14,9.298674652605e+03,3.442420272105e-24
dg_1d,sync,R band,4.560000000000e+14,1.128837891685e+04,2.991034307111e-24
dg_1d,sync,R band,4.560000000000e+14,1.370383450663e+04,2.542821388828e-24
dg_1d,sync,R band,4.560000000000e+14,1.663614249384e+04,2.083129911086e-24
dg_1d,sync,R band,4.560000000000e+14,2.019589750164e+04,1.661095589222e-24
dg_1d,sync,R band,4.560000000000e+14,2.451735887979e+04,1.363015387674e-24
dg_1d,sync,R band,4.560000000000e+14,2.976351441631e+04,1.053644630493e-24
dg_1d,sync,R band,4.560000000000e+14,3.613222756796e+04,7.183400051550e-25
dg_1d,sync,R band,4.560000000000e+14,4.386370005780e+04,4.665969515388e-25
dg_1d,sync,R band,4.560000000000e+14,5.324953129838e+04,3.035231141112e-25
dg_1d,sync,R band,4.560000000000e+14,6.464371632490e+04,1.994523866666e-25
dg_1d,sync,R band,4.560000000000e+14,7.847599703515e+04,1.325378087812e-25
dg_1d,sync,R band,4.560000000000e+14,9.526807029020e+04,8.926868763306e-26
dg_1d,sync,R band,4.560000000000e+14,1.156532641790e+05,6.081896478402e-26
dg_1d,sync,R band,4.560000000000e+14,1.404004245548e+05,4.177241248289e-26
dg_1d,sync,R band,4.560000000000e+14,1.704429127453e+05,2.860344195019e-26
dg_1d,sync,R band,4.560000000000e+14,2.069138081115e+05,1.930603105384e-26
dg_1d,sync,R band,4.560000000000e+14,2.511886431510e+05,1.284643979429e-26
dg_1d,sync,R band,4.560000000000e+14,3.049372829387e+05,8.488478262754e-27
dg_1d,sync,R band,4.560000000000e+14,3.701869055846e+05,5.591201369766e-27
dg_1d,sync,R band,4.560000000000e+14,4.493984590722e+05,3.658395124832e-27
dg_1d,sync,R band,4.560000000000e+14,5.455594781169e+05,2.370636708446e-27
dg_1d,sync,R band,4.560000000000e+14,6.622967617148e+05,1.527851274577e-27
dg_1d,sync,R band,4.560000000000e+14,8.040131611168e+05,1.004235679299e-27
dg_1d,sync,R band,4.560000000000e+14,9.760536373079e+05,7.021330110600e-28
dg_1d,sync,R band,4.560000000000e+14,1.184906851001e+06,5.298419331520e-28
dg_1d,sync,R band,4.560000000000e+14,1.438449888288e+06,4.137102384238e-28
dg_1d,sync,R band,4.560000000000e+14,1.746245352002e+06,3.189131250739e-28
dg_1d,sync,R band,4.560000000000e+14,2.119902023850e+06,2.401133772145e-28
dg_1d,sync,R band,4.560000000000e+14,2.573512700017e+06,1.771145718441e-28
dg_1d,sync,R band,4.560000000000e+14,3.124185713603e+06,1.300223648230e-28
dg_1d,sync,R band,4.560000000000e+14,3.792690190732e+06,9.545582371467e-29
dg_1d,sync,R band,4.560000000000e+14,4.604239376759e+06,6.985735767000e-29
dg_1d,sync,R band,4.560000000000e+14,5.589441576403e+06,5.116053963611e-29
dg_1d,sync,R band,4.560000000000e+14,6.785454573394e+06,3.750752371039e-29
dg_1d,sync,R band,4.560000000000e+14,8.237387069571e+06,2.751981199630e-29
dg_1d,sync,R band,4.560000000000e+14,1.000000000000e+07,2.023466946722e-29
dg_1d,sync,1 keV,2.417989242000e+17,1.000000000000e-01,3.550738728373e-28
dg_1d,sync,1 keV,2.417989242000e+17,1.213977189070e-01,5.787073605686e-28
dg_1d,sync,1 keV,2.417989242000e+17,1.473740615582e-01,9.760677850436e-28
dg_1d,sync,1 keV,2.417989242000e+17,1.789087489923e-01,1.702404775617e-27
dg_1d,sync,1 keV,2.417989242000e+17,2.171911402017e-01,3.040836443819e-27
dg_1d,sync,1 keV,2.417989242000e+17,2.636650898730e-01,5.524146588877e-27
dg_1d,sync,1 keV,2.417989242000e+17,3.200834046600e-01,1.015950782893e-26
dg_1d,sync,1 keV,2.417989242000e+17,3.885739518571e-01,1.897783324939e-26
dg_1d,sync,1 keV,2.417989242000e+17,4.717199138213e-01,3.568100901088e-26
dg_1d,sync,1 keV,2.417989242000e+17,5.726572150092e-01,6.707569443296e-26
dg_1d,sync,1 keV,2.417989242000e+17,6.951927961776e-01,1.245395719246e-25
dg_1d,sync,1 keV,2.417989242000e+17,8.439481965654e-01,2.249098338096e-25
dg_1d,sync,1 keV,2.417989242000e+17,1.024533859387e+00,3.893175836065e-25
dg_1d,sync,1 keV,2.417989242000e+17,1.243760734726e+00,6.367849049203e-25
dg_1d,sync,1 keV,2.417989242000e+17,1.509897160618e+00,9.754376177856e-25
dg_1d,sync,1 keV,2.417989242000e+17,1.832980710832e+00,1.393809247359e-24
dg_1d,sync,1 keV,2.417989242000e+17,2.225196770956e+00,1.854574490663e-24
dg_1d,sync,1 keV,2.417989242000e+17,2.701338121133e+00,2.318982335675e-24
dg_1d,sync,1 keV,2.417989242000e+17,3.279362859021e+00,2.756204495668e-24
dg_1d,sync,1 keV,2.417989242000e+17,3.981071705535e+00,3.141153501647e-24
dg_1d,sync,1 keV,2.417989242000e+17,4.832930238572e+00,3.463583844615e-24
dg_1d,sync,1 keV,2.417989242000e+17,5.867067065993e+00,3.715259334566e-24
dg_1d,sync,1 keV,2.417989242000e+17,7.122485584860e+00,3.910541484724e-24
dg_1d,sync,1 keV,2.417989242000e+17,8.646535029500e+00,4.051847587545e-24
dg_1d,sync,1 keV,2.417989242000e+17,1.049669629031e+01,4.147543932547e-24
dg_1d,sync,1 keV,2.417989242000e+17,1.274274985703e+01,4.208152893551e-24
dg_1d,sync,1 keV,2.417989242000e+17,1.546940765246e+01,4.224257558314e-24
dg_1d,sync,1 keV,2.417989242000e+17,1.877950801851e+01,4.216359825995e-24
dg_1d,sync,1 keV,2.417989242000e+17,2.279789435644e+01,4.187807790476e-24
dg_1d,sync,1 keV,2.417989242000e+17,2.767612370754e+01,4.148257705097e-24
dg_1d,sync,1 keV,2.417989242000e+17,3.359818286284e+01,4.103324346319e-24
dg_1d,sync,1 keV,2.417989242000e+17,4.078742758969e+01,4.063350862409e-24
dg_1d,sync,1 keV,2.417989242000e+17,4.951500669473e+01,4.017990948183e-24
dg_1d,sync,1 keV,2.417989242000e+17,6.011008864406e+01,3.966313723516e-24
dg_1d,sync,1 keV,2.417989242000e+17,7.297227644686e+01,3.902102176342e-24
dg_1d,sync,1 keV,2.417989242000e+17,8.858667904101e+01,3.818282597621e-24
dg_1d,sync,1 keV,2.417989242000e+17,1.075422076113e+02,3.702862608301e-24
dg_1d,sync,1 keV,2.417989242000e+17,1.305537869023e+02,3.545886090196e-24
dg_1d,sync,1 keV,2.417989242000e+17,1.584893192461e+02,3.350068925575e-24
dg_1d,sync,1 keV,2.417989242000e+17,1.924024182760e+02,3.126735113733e-24
dg_1d,sync,1 keV,2.417989242000e+17,2.335721469090e+02,2.875697045085e-24
dg_1d,sync,1 keV,2.417989242000e+17,2.835512583497e+02,2.605251813037e-24
dg_1d,sync,1 keV,2.417989242000e+17,3.442247595686e+02,2.322951205716e-24
dg_1d,sync,1 keV,2.417989242000e+17,4.178810060294e+02,2.043958571583e-24
dg_1d,sync,1 keV,2.417989242000e+17,5.072980090654e+02,1.771360389722e-24
dg_1d,sync,1 keV,2.417989242000e+17,6.158482110660e+02,1.511237861482e-24
dg_1d,sync,1 keV,2.417989242000e+17,7.476256801638e+02,1.265543285480e-24
dg_1d,sync,1 keV,2.417989242000e+17,9.076005216818e+02,1.037894214033e-24
dg_1d,sync,1 keV,2.417989242000e+17,1.101806330110e+03,8.410017888817e-25
dg_1d,sync,1 keV,2.417989242000e+17,1.337567751526e+03,6.738150399422e-25
dg_1d,sync,1 keV,2.417989242000e+17,1.623776739189e+03,5.365923264381e-25
dg_1d,sync,1 keV,2.417989242000e+17,1.971227921518e+03,4.243270935924e-25
dg_1d,sync,1 keV,2.417989242000e+17,2.393025731180e+03,3.338210307127e-25
dg_1d,sync,1 keV,2.417989242000e+17,2.905078650511e+03,2.628079668150e-25
dg_1d,sync,1 keV,2.417989242000e+17,3.526699214175e+03,2.063901802545e-25
dg_1d,sync,1 keV,2.417989242000e+17,4.281332398719e+03,1.615599713065e-25
dg_1d,sync,1 keV,2.417989242000e+17,5.197439870872e+03,1.225048535118e-25
dg_1d,sync,1 keV,2.417989242000e+17,6.309573444802e+03,7.674168609609e-26
dg_1d,sync,1 keV,2.417989242000e+17,7.659678234752e+03,5.339338416512e-26
dg_1d,sync,1 keV,2.417989242000e+17,9.298674652605e+03,4.076995967516e-26
dg_1d,sync,1 keV,2.417989242000e+17,1.128837891685e+04,3.112547893577e-26
dg_1d,sync,1 keV,2.417989242000e+17,1.370383450663e+04,2.302243242663e-26
dg_1d,sync,1 keV,2.417989242000e+17,1.663614249384e+04,1.610124243919e-26
dg_1d,sync,1 keV,2.417989242000e+17,2.019589750164e+04,1.114771953917e-26
dg_1d,sync,1 keV,2.417989242000e+17,2.451735887979e+04,8.326994766787e-27
dg_1d,sync,1 keV,2.417989242000e+17,2.976351441631e+04,5.643690235551e-27
dg_1d,sync,1 keV,2.417989242000e+17,3.613222756796e+04,3.178288133567e-27
dg_1d,sync,1 keV,2.417989242000e+17,4.386370005780e+04,1.797731909875e-27
dg_1d,sync,1 keV,2.417989242000e+17,5.324953129838e+04,1.067582648280e-27
dg_1d,sync,1 keV,2.417989242000e+17,6.464371632490e+04,6.580722194818e-28
dg_1d,sync,1 keV,2.417989242000e+17,7.847599703515e+04,4.146663892800e-28
dg_1d,sync,1 keV,2.417989242000e+17,9.526807029020e+04,2.672395633574e-28
dg_1d,sync,1 keV,2.417989242000e+17,1.156532641790e+05,1.752461436834e-28
dg_1d,sync,1 keV,2.417989242000e+17,1.404004245548e+05,1.152630812405e-28
dg_1d,sync,1 keV,2.417989242000e+17,1.704429127453e+05,7.418365669050e-29
dg_1d,sync,1 keV,2.417989242000e+17,2.069138081115e+05,4.594123764443e-29
dg_1d,sync,1 keV,2.417989242000e+17,2.511886431510e+05,2.756783618779e-29
dg_1d,sync,1 keV,2.417989242000e+17,3.049372829387e+05,1.636426873036e-29
dg_1d,sync,1 keV,2.417989242000e+17,3.701869055846e+05,9.794143727596e-30
dg_1d,sync,1 keV,2.417989242000e+17,4.493984590722e+05,5.874873546562e-30
dg_1d,sync,1 keV,2.417989242000e+17,5.455594781169e+05,3.542161017874e-30
dg_1d,sync,1 keV,2.417989242000e+17,6.622967617148e+05,2.188427849211e-30
dg_1d,sync,1 keV,2.417989242000e+17,8.040131611168e+05,1.425909518694e-30
dg_1d,sync,1 keV,2.417989242000e+17,9.760536373079e+05,1.026272511317e-30
dg_1d,sync,1 keV,2.417989242000e+17,1.184906851001e+06,8.272435590017e-31
dg_1d,sync,1 keV,2.417989242000e+17,1.438449888288e+06,7.046715726900e-31
dg_1d,sync,1 keV,2.417989242000e+17,1.746245352002e+06,5.917667009671e-31
dg_1d,sync,1 keV,2.417989242000e+17,2.119902023850e+06,4.810812372070e-31
dg_1d,sync,1 keV,2.417989242000e+17,2.573512700017e+06,3.684521396504e-31
dg_1d,sync,1 keV,2.417989242000e+17,3.124185713603e+06,2.772414149170e-31
dg_1d,sync,1 keV,2.417989242000e+17,3.792690190732e+06,2.022711705594e-31
dg_1d,sync,1 keV,2.417989242000e+17,4.604239376759e+06,1.432544336562e-31
dg_1d,sync,1 keV,2.417989242000e+17,5.589441576403e+06,1.013973818004e-31
dg_1d,sync,1 keV,2.417989242000e+17,6.785454573394e+06,7.149748415424e-32
dg_1d,sync,1 keV,2.417989242000e+17,8.237387069571e+06,5.028876265361e-32
dg_1d,sync,1 keV,2.417989242000e+17,1.000000000000e+07,3.572564352234e-32
dg_1d,sync,100 MeV,2.417989242000e+22,1.000000000000e-01,8.437729540735e-29
dg_1d,sync,100 MeV,2.417989242000e+22,1.213977189070e-01,1.200644823228e-28
dg_1d,sync,100 MeV,2.417989242000e+22,1.473740615582e-01,1.713154849921e-28
dg_1d,sync,100 MeV,2.417989242000e+22,1.789087489923e-01,2.463537443786e-28
dg_1d,sync,100 MeV,2.417989242000e+22,2.171911402017e-01,3.554488308414e-28
dg_1d,sync,100 MeV,2.417989242000e+22,2.636650898730e-01,5.116515050889e-28
dg_1d,sync,100 MeV,2.417989242000e+22,3.200834046600e-01,7.386330126657e-28
dg_1d,sync,100 MeV,2.417989242000e+22,3.885739518571e-01,1.064328931531e-27
dg_1d,sync,100 MeV,2.417989242000e+22,4.717199138213e-01,1.518800847247e-27
dg_1d,sync,100 MeV,2.417989242000e+22,5.726572150092e-01,2.140420002648e-27
dg_1d,sync,100 MeV,2.417989242000e+22,6.951927961776e-01,2.949952568135e-27
dg_1d,sync,100 MeV,2.417989242000e+22,8.439481965654e-01,3.917019956799e-27
dg_1d,sync,100 MeV,2.417989242000e+22,1.024533859387e+00,4.936097074549e-27
dg_1d,sync,100 MeV,2.417989242000e+22,1.243760734726e+00,5.824034740460e-27
dg_1d,sync,100 MeV,2.417989242000e+22,1.509897160618e+00,6.383616427524e-27
dg_1d,sync,100 MeV,2.417989242000e+22,1.832980710832e+00,6.487009375216e-27
dg_1d,sync,100 MeV,2.417989242000e+22,2.225196770956e+00,6.172415244499e-27
dg_1d,sync,100 MeV,2.417989242000e+22,2.701338121133e+00,5.566934634888e-27
dg_1d,sync,100 MeV,2.417989242000e+22,3.279362859021e+00,4.827500224269e-27
dg_1d,sync,100 MeV,2.417989242000e+22,3.981071705535e+00,4.053545391847e-27
dg_1d,sync,100 MeV,2.417989242000e+22,4.832930238572e+00,3.331375175433e-27
dg_1d,sync,100 MeV,2.417989242000e+22,5.867067065993e+00,2.694774259932e-27
dg_1d,sync,100 MeV,2.417989242000e+22,7.122485584860e+00,2.152673908736e-27
dg_1d,sync,100 MeV,2.417989242000e+22,8.646535029500e+00,1.704059140195e-27
dg_1d,sync,100 MeV,2.417989242000e+22,1.049669629031e+01,1.339647944915e-27
dg_1d,sync,100 MeV,2.417989242000e+22,1.274274985703e+01,1.048232642982e-27
dg_1d,sync,100 MeV,2.417989242000e+22,1.546940765246e+01,8.148237585210e-28
dg_1d,sync,100 MeV,2.417989242000e+22,1.877950801851e+01,6.321008331234e-28
dg_1d,sync,100 MeV,2.417989242000e+22,2.279789435644e+01,4.886520399710e-28
dg_1d,sync,100 MeV,2.417989242000e+22,2.767612370754e+01,3.770996027606e-28
dg_1d,sync,100 MeV,2.417989242000e+22,3.359818286284e+01,2.903987809071e-28
dg_1d,sync,100 MeV,2.417989242000e+22,4.078742758969e+01,2.226985809949e-28
dg_1d,sync,100 MeV,2.417989242000e+22,4.951500669473e+01,1.698082848484e-28
dg_1d,sync,100 MeV,2.417989242000e+22,6.011008864406e+01,1.287793904691e-28
