raw_index,r_cm,rho_g_cm3,proton_equivalent_n_cm3,nH_X033_cm3,nH_ambientnorm_cm3,velocity_cm_s,temperature_K,wind1,shell_mass_g
1293,2.141096191406e+17,1.033916772638e-22,6.181413492160e+01,2.039866452412e+01,4.422227427877e+01,1.800024471737e+08,6.290549071433e+02,1.000000000000e+00,9.859106285355e+27
1294,2.142751464844e+17,1.032319332953e-22,6.171862979505e+01,2.036714783236e+01,4.415394922808e+01,1.800024476680e+08,6.287803507489e+02,1.000000000000e+00,9.859100008207e+27
1295,2.144406738281e+17,1.030726490797e-22,6.162339953808e+01,2.033572184756e+01,4.408582082107e+01,1.800024481623e+08,6.285044228123e+02,1.000000000000e+00,9.859102332523e+27
1296,2.146062011719e+17,1.029137400417e-22,6.152839358620e+01,2.030436988344e+01,4.401785288352e+01,1.800024486537e+08,6.282291598995e+02,1.000000000000e+00,9.859105305137e+27
1297,2.147717285156e+17,1.027550974702e-22,6.143354694497e+01,2.027307049183e+01,4.394999891795e+01,1.800024491447e+08,6.279552809333e+02,1.000000000000e+00,9.859098607414e+27
1298,2.149372558594e+17,1.025969631113e-22,6.133900414563e+01,2.024187136806e+01,4.388236232306e+01,1.800024496339e+08,6.276798961115e+02,1.000000000000e+00,9.859105534008e+27
1299,2.151027832031e+17,1.024390914691e-22,6.124461841509e+01,2.021072407698e+01,4.381483809629e+01,1.800024501210e+08,6.274063098266e+02,1.000000000000e+00,9.859102629007e+27
1300,2.152683105469e+17,1.022815875443e-22,6.115045252944e+01,2.017964933472e+01,4.374747114813e+01,1.800024506078e+08,6.271329300074e+02,1.000000000000e+00,9.859100076328e+27
1301,2.154338378906e+17,1.021245461053e-22,6.105656314728e+01,2.014866583860e+01,4.368030201254e+01,1.800024510927e+08,6.268584800240e+02,1.000000000000e+00,9.859107134526e+27
1302,2.155993652344e+17,1.019677165799e-22,6.096280046058e+01,2.011772415199e+01,4.361322351579e+01,1.800024515770e+08,6.265866045346e+02,1.000000000000e+00,9.859099728214e+27
1303,2.157648925781e+17,1.018113624047e-22,6.086932196852e+01,2.008687624961e+01,4.354634833391e+01,1.800024520610e+08,6.263132226816e+02,1.000000000000e+00,9.859103408512e+27
1304,2.159304199219e+17,1.016553535447e-22,6.077604992791e+01,2.005609647620e+01,4.347962084887e+01,1.800024525441e+08,6.260406000231e+02,1.000000000000e+00,9.859105722237e+27
1305,2.160959472656e+17,1.014996045715e-22,6.068293326419e+01,2.002536797718e+01,4.341300452159e+01,1.800024530272e+08,6.257694705310e+02,1.000000000000e+00,9.859098471989e+27
1306,2.162614746094e+17,1.013443702315e-22,6.059012428100e+01,1.999474101273e+01,4.334660831117e+01,1.800024535101e+08,6.254965289377e+02,1.000000000000e+00,9.859106503034e+27
1307,2.164270019531e+17,1.011893635087e-22,6.049745138188e+01,1.996415895602e+01,4.328030945625e+01,1.800024539929e+08,6.252258469832e+02,1.000000000000e+00,9.859102027515e+27
1308,2.165925292969e+17,1.010347370933e-22,6.040500585476e+01,1.993365193208e+01,4.321417326490e+01,1.800024544759e+08,6.249547495273e+02,1.000000000000e+00,9.859099993868e+27
1309,2.167580566406e+17,1.008805600177e-22,6.031282897162e+01,1.990323356064e+01,4.314822926336e+01,1.800024549587e+08,6.246828884635e+02,1.000000000000e+00,9.859107265889e+27
1310,2.169235839844e+17,1.007265709654e-22,6.022076450079e+01,1.987285228525e+01,4.308236568236e+01,1.800024554415e+08,6.244135532957e+02,1.000000000000e+00,9.859098414373e+27
1311,2.170891113281e+17,1.005730759900e-22,6.012899542063e+01,1.984256848882e+01,4.301671342602e+01,1.800024559245e+08,6.241424383200e+02,1.000000000000e+00,9.859103473119e+27
1312,2.172546386719e+17,1.004198942906e-22,6.003741363683e+01,1.981234650016e+01,4.295119516281e+01,1.800024564072e+08,6.238723294357e+02,1.000000000000e+00,9.859104860295e+27
1313,2.174201660156e+17,1.002669708796e-22,5.994598627429e+01,1.978217547052e+01,4.288578737366e+01,1.800024568901e+08,6.236037273201e+02,1.000000000000e+00,9.859097257230e+27
1314,2.175856933594e+17,1.001145683280e-22,5.985487031471e+01,1.975210720385e+01,4.282060236441e+01,1.800024573728e+08,6.233329959217e+02,1.000000000000e+00,9.859106585130e+27
1315,2.177512207031e+17,9.996235739052e-23,5.976386891426e+01,1.972207674170e+01,4.275549931160e+01,1.800024578553e+08,6.230649180852e+02,1.000000000000e+00,9.859100553077e+27
1316,2.179167480469e+17,9.981054397513e-23,5.967310517785e+01,1.969212470869e+01,4.269056628534e+01,1.800024583380e+08,6.227961495349e+02,1.000000000000e+00,9.859099534385e+27
1317,2.180822753906e+17,9.965916373781e-23,5.958260042290e+01,1.966225813956e+01,4.262581853628e+01,1.800024588202e+08,6.225268093622e+02,1.000000000000e+00,9.859107183417e+27
1318,2.182478027344e+17,9.950794886287e-23,5.949219453213e+01,1.963242419560e+01,4.256114151534e+01,1.800024593024e+08,6.222601352773e+02,1.000000000000e+00,9.859097108717e+27
1319,2.184133300781e+17,9.935724966428e-23,5.940209694555e+01,1.960269199203e+01,4.249668505743e+01,1.800024597851e+08,6.219914027856e+02,1.000000000000e+00,9.859104094352e+27
1320,2.185788574219e+17,9.920682694791e-23,5.931216465766e+01,1.957301433703e+01,4.243234685539e+01,1.800024602661e+08,6.217239204302e+02,1.000000000000e+00,9.859104550437e+27
1321,2.187443847656e+17,9.905666507535e-23,5.922238831883e+01,1.954338814521e+01,4.236812022043e+01,1.800024607475e+08,6.214577701542e+02,1.000000000000e+00,9.859096993844e+27
1322,2.189099121094e+17,9.890702836967e-23,5.913292595823e+01,1.951386556622e+01,4.230411820773e+01,1.800024612265e+08,6.211891614041e+02,1.000000000000e+00,9.859107838925e+27
1323,2.190754394531e+17,9.875754408310e-23,5.904355472349e+01,1.948437305875e+01,4.224018138713e+01,1.800024617037e+08,6.209238505101e+02,1.000000000000e+00,9.859100060002e+27
1324,2.192409667969e+17,9.860847876969e-23,5.895443397761e+01,1.945496321261e+01,4.217642376805e+01,1.800024621807e+08,6.206573940850e+02,1.000000000000e+00,9.859100325596e+27
1325,2.194064941406e+17,9.845982394401e-23,5.886555864747e+01,1.942563435366e+01,4.211284172113e+01,1.800024626559e+08,6.203903727534e+02,1.000000000000e+00,9.859107924750e+27
1326,2.195720214844e+17,9.831131425324e-23,5.877677008822e+01,1.939633412911e+01,4.204932175075e+01,1.800024631310e+08,6.201264828681e+02,1.000000000000e+00,9.859096381855e+27
1327,2.197375488281e+17,9.816334139314e-23,5.868830248056e+01,1.936713981859e+01,4.198603139142e+01,1.800024636059e+08,6.198596650684e+02,1.000000000000e+00,9.859105052180e+27
1328,2.199030761719e+17,9.801560506454e-23,5.859997628652e+01,1.933799217455e+01,4.192284220040e+01,1.800024640800e+08,6.195949463536e+02,1.000000000000e+00,9.859103922506e+27
1329,2.200686035156e+17,9.786813623250e-23,5.851181001896e+01,1.930889730626e+01,4.185976742194e+01,1.800024645544e+08,6.193310933333e+02,1.000000000000e+00,9.859096169105e+27
1330,2.202341308594e+17,9.772119621652e-23,5.842395991136e+01,1.927990677075e+01,4.179691882657e+01,1.800024650283e+08,6.190649255873e+02,1.000000000000e+00,9.859108227682e+27
1331,2.203996582031e+17,9.757436932486e-23,5.833617743668e+01,1.925093855410e+01,4.173411861628e+01,1.800024655018e+08,6.188022968595e+02,1.000000000000e+00,9.859098286221e+27
1332,2.205651855469e+17,9.742798878902e-23,5.824866182196e+01,1.922205840125e+01,4.167150931951e+01,1.800024659759e+08,6.185380439380e+02,1.000000000000e+00,9.859100066935e+27
1333,2.207307128906e+17,9.728199422015e-23,5.816137696290e+01,1.919325439776e+01,4.160906510699e+01,1.800024664483e+08,6.182734362437e+02,1.000000000000e+00,9.859107602926e+27
1334,2.208962402344e+17,9.713612745658e-23,5.807416851400e+01,1.916447560962e+01,4.154667555884e+01,1.800024669207e+08,6.180120725236e+02,1.000000000000e+00,9.859094817390e+27
1335,2.210617675781e+17,9.699082268251e-23,5.798729605824e+01,1.913580769922e+01,4.148452638260e+01,1.800024673924e+08,6.177473885089e+02,1.000000000000e+00,9.859105853518e+27
1336,2.212272949219e+17,9.684571028551e-23,5.790053861775e+01,1.910717774386e+01,4.142245948910e+01,1.800024678618e+08,6.174852095718e+02,1.000000000000e+00,9.859103290832e+27
1337,2.213928222656e+17,9.670087753469e-23,5.781394836758e+01,1.907860296130e+01,4.136051220474e+01,1.800024683314e+08,6.172237569444e+02,1.000000000000e+00,9.859096065080e+27
1338,2.215583496094e+17,9.655657393344e-23,5.772767447674e+01,1.905013257733e+01,4.129879124612e+01,1.800024687991e+08,6.169595983934e+02,1.000000000000e+00,9.859109730653e+27
1339,2.217238769531e+17,9.641234201988e-23,5.764144344538e+01,1.902167633698e+01,4.123710094948e+01,1.800024692658e+08,6.166997634579e+02,1.000000000000e+00,9.859097700393e+27
1340,2.218894042969e+17,9.626858739444e-23,5.755549776728e+01,1.899331426320e+01,4.117561479659e+01,1.800024697327e+08,6.164375837215e+02,1.000000000000e+00,9.859101496336e+27
1341,2.220549316406e+17,9.612518587829e-23,5.746976320042e+01,1.896502185614e+01,4.111427967420e+01,1.800024701985e+08,6.161754467864e+02,1.000000000000e+00,9.859108551588e+27
1342,2.222204589844e+17,9.598189741136e-23,5.738409622159e+01,1.893675175312e+01,4.105299290477e+01,1.800024706645e+08,6.159167234187e+02,1.000000000000e+00,9.859094320480e+27
1343,2.223859863281e+17,9.583919542371e-23,5.729877987745e+01,1.890859735956e+01,4.099195698191e+01,1.800024711304e+08,6.156538944209e+02,1.000000000000e+00,9.859107508284e+27
1344,2.225515136719e+17,9.569663510108e-23,5.721354822969e+01,1.888047091580e+01,4.093098165145e+01,1.800024715963e+08,6.153945237400e+02,1.000000000000e+00,9.859102508752e+27
1345,2.227170410156e+17,9.555437323558e-23,5.712849501863e+01,1.885240335615e+01,4.087013397587e+01,1.800024720624e+08,6.151352823067e+02,1.000000000000e+00,9.859095515716e+27
1346,2.228825683594e+17,9.541263748592e-23,5.704375635316e+01,1.882443959654e+01,4.080951132845e+01,1.800024725286e+08,6.148733517620e+02,1.000000000000e+00,9.859110142065e+27
1347,2.230480957031e+17,9.527093275271e-23,5.695903623129e+01,1.879648195633e+01,4.074890194727e+01,1.800024729951e+08,6.146161260162e+02,1.000000000000e+00,9.859095346219e+27
1348,2.232136230469e+17,9.512974219817e-23,5.687462351821e+01,1.876862576101e+01,4.068851248852e+01,1.800024734622e+08,6.143557619812e+02,1.000000000000e+00,9.859101168198e+27
1349,2.233791503906e+17,9.498887067268e-23,5.679040154103e+01,1.874083250854e+01,4.062825948361e+01,1.800024739278e+08,6.140960414543e+02,1.000000000000e+00,9.859107541723e+27
1350,2.235446777344e+17,9.484810194788e-23,5.670624102465e+01,1.871305953814e+01,4.056805044820e+01,1.800024743935e+08,6.138396514296e+02,1.000000000000e+00,9.859092089691e+27
1351,2.237102050781e+17,9.470794799429e-23,5.662244805769e+01,1.868540785904e+01,4.050810436026e+01,1.800024748585e+08,6.135787533682e+02,1.000000000000e+00,9.859108107609e+27
1352,2.238757324219e+17,9.456788343245e-23,5.653870853481e+01,1.865777381649e+01,4.044819650661e+01,1.800024753207e+08,6.133219683486e+02,1.000000000000e+00,9.859101058539e+27
