scenario,solver,band,nu_hz,t_obs_s,flux_density
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,5.19743987e+03,1.61123153e-31
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,6.30957344e+03,1.24629385e-31
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,7.65967823e+03,9.47000324e-32
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,9.29867465e+03,7.08846905e-32
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.12883789e+04,5.28626661e-32
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.37038345e+04,3.92660540e-32
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.66361425e+04,2.90296177e-32
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,2.01958975e+04,2.14215338e-32
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,2.45173589e+04,1.57158131e-32
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,2.97635144e+04,1.14736675e-32
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,3.61322276e+04,8.34084098e-33
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,4.38637001e+04,6.04298262e-33
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,5.32495313e+04,4.35736939e-33
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,6.46437163e+04,3.14060988e-33
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,7.84759970e+04,2.24855020e-33
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,9.52680703e+04,1.60436621e-33
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.15653264e+05,1.13739060e-33
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.40400425e+05,8.08051618e-34
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.70442913e+05,5.56132717e-34
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,2.06913808e+05,3.10019890e-34
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,2.51188643e+05,2.05961471e-34
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,3.04937283e+05,1.49313996e-34
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,3.70186906e+05,7.12667297e-35
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,4.49398459e+05,3.85932939e-35
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,5.45559478e+05,2.27703770e-35
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,6.62296762e+05,1.39259963e-35
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,8.04013161e+05,8.72857345e-36
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,9.76053637e+05,5.69902379e-36
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.18490685e+06,3.67603837e-36
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.43844989e+06,2.44501718e-36
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.74624535e+06,1.65169531e-36
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,2.11990202e+06,1.10125959e-36
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,2.57351270e+06,7.38180365e-37
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,3.12418571e+06,4.96325503e-37
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,3.79269019e+06,3.43189861e-37
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,4.60423938e+06,2.31119214e-37
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,5.58944158e+06,1.58800411e-37
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,6.78545457e+06,1.09626617e-37
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,8.23738707e+06,7.64965376e-38
Wind-ISM jump,dg_1d,100MeV,2.41798900e+22,1.00000000e+07,5.32765781e-38
