case,solver,component,band,frequency_hz,time_s,flux_mjy
nojump,fullhide_1d,total,1 keV,2.417989242000e+17,8.237387069571e+06,5.876463885516e-32
nojump,fullhide_1d,total,1 keV,2.417989242000e+17,1.000000000000e+07,4.190299803137e-32
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,1.000000000000e-01,8.830936720744e-29
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,1.213977189070e-01,1.251993087269e-28
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,1.473740615582e-01,1.787116760302e-28
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,1.789087489923e-01,2.566993984937e-28
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,2.171911402017e-01,3.699490023316e-28
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,2.636650898730e-01,5.338232089921e-28
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,3.200834046600e-01,7.698913455359e-28
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,3.885739518571e-01,1.108884850798e-27
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,4.717199138213e-01,1.587138604508e-27
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,5.726572150092e-01,2.242018521713e-27
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,6.951927961776e-01,3.095286302789e-27
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,8.439481965654e-01,4.120234850561e-27
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,1.024533859387e+00,5.210162807953e-27
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,1.243760734726e+00,6.174840122148e-27
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,1.509897160618e+00,6.806455325511e-27
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,1.832980710832e+00,6.963615907407e-27
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,2.225196770956e+00,6.675053691638e-27
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,2.701338121133e+00,6.065925685571e-27
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,3.279362859021e+00,5.299450301056e-27
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,3.981071705535e+00,4.481488546262e-27
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,4.832930238572e+00,3.707792067354e-27
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,5.867067065993e+00,3.017627817281e-27
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,7.122485584860e+00,2.424480648079e-27
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,8.646535029500e+00,1.928894105257e-27
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,1.049669629031e+01,1.522829738858e-27
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,1.274274985703e+01,1.196865867854e-27
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,1.546940765246e+01,9.341666351366e-28
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,1.877950801851e+01,7.272989330029e-28
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,2.279789435644e+01,5.642924498006e-28
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,2.767612370754e+01,4.366807245562e-28
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,3.359818286284e+01,3.370321354433e-28
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,4.078742758969e+01,2.598863372970e-28
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,4.951500669473e+01,1.998407265180e-28
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,6.011008864406e+01,1.534384092816e-28
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,7.297227644686e+01,1.177571225224e-28
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,8.858667904101e+01,9.031346775439e-29
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,1.075422076113e+02,6.922249501589e-29
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,1.305537869023e+02,5.305503746294e-29
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,1.584893192461e+02,4.065732506681e-29
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,1.924024182760e+02,3.111050174079e-29
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,2.335721469090e+02,2.384203538595e-29
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,2.835512583497e+02,1.826683161352e-29
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,3.442247595686e+02,1.399249430787e-29
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,4.178810060294e+02,1.072198404906e-29
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,5.072980090654e+02,8.217692748721e-30
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,6.158482110660e+02,6.300104212911e-30
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,7.476256801638e+02,4.832997746462e-30
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,9.076005216818e+02,3.709818304644e-30
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,1.101806330110e+03,2.849599595359e-30
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,1.337567751526e+03,2.190032720872e-30
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,1.623776739189e+03,1.684501360142e-30
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,1.971227921518e+03,1.297431254976e-30
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,2.393025731180e+03,1.001365276013e-30
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,2.905078650511e+03,7.749091161550e-31
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,3.526699214175e+03,6.018633943310e-31
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,4.281332398719e+03,4.695534576274e-31
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,5.197439870872e+03,3.680446572635e-31
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,6.309573444802e+03,2.896898486132e-31
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,7.659678234752e+03,2.280150810644e-31
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,9.298674652605e+03,1.781828037249e-31
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,1.128837891685e+04,1.376320291151e-31
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,1.370383450663e+04,1.055504127557e-31
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,1.663614249384e+04,8.109439003665e-32
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,2.019589750164e+04,6.274206563663e-32
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,2.451735887979e+04,4.870235319762e-32
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,2.976351441631e+04,3.750933782235e-32
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,3.613222756796e+04,2.840491347872e-32
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,4.386370005780e+04,2.108461276256e-32
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,5.324953129838e+04,1.526302803394e-32
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,6.464371632490e+04,1.083805660798e-32
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,7.847599703515e+04,7.593064310661e-33
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,9.526807029020e+04,5.262951063192e-33
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,1.156532641790e+05,3.620320069162e-33
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,1.404004245548e+05,2.477570416088e-33
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,1.704429127453e+05,1.687507039380e-33
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,2.069138081115e+05,1.142125222558e-33
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,2.511886431510e+05,7.708145273787e-34
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,3.049372829387e+05,5.193875699827e-34
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,3.701869055846e+05,3.491604075896e-34
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,4.493984590722e+05,2.338776788023e-34
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,5.455594781169e+05,1.562724771970e-34
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,6.622967617148e+05,1.043457197350e-34
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,8.040131611168e+05,6.970527644118e-35
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,9.760536373079e+05,4.664037357194e-35
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,1.184906851001e+06,3.113491594894e-35
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,1.438449888288e+06,2.073742680042e-35
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,1.746245352002e+06,1.378008231604e-35
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,2.119902023850e+06,9.134066689026e-36
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,2.573512700017e+06,6.039195944358e-36
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,3.124185713603e+06,4.005861202801e-36
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,3.792690190732e+06,2.673699875060e-36
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,4.604239376759e+06,1.779938665681e-36
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,5.589441576403e+06,1.182894043059e-36
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,6.785454573394e+06,7.848253715491e-37
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,8.237387069571e+06,5.198212920139e-37
nojump,fullhide_1d,total,100 MeV,2.417989242000e+22,1.000000000000e+07,3.436754578985e-37
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,1.000000000000e-01,1.299426689369e-30
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,1.213977189070e-01,2.174897325460e-30
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,1.473740615582e-01,3.752877640651e-30
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,1.789087489923e-01,6.672683361761e-30
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,2.171911402017e-01,1.211314544948e-29
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,2.636650898730e-01,2.231169008798e-29
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,3.200834046600e-01,4.153800219009e-29
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,3.885739518571e-01,7.848938376806e-29
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,4.717199138213e-01,1.491827118211e-28
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,5.726572150092e-01,2.834284703717e-28
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,6.951927961776e-01,5.318332003771e-28
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,8.439481965654e-01,9.710351185817e-28
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,1.024533859387e+00,1.702139748715e-27
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,1.243760734726e+00,2.830262164710e-27
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,1.509897160618e+00,4.437861383706e-27
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,1.832980710832e+00,6.535024635239e-27
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,2.225196770956e+00,9.044795756473e-27
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,2.701338121133e+00,1.187081687019e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,3.279362859021e+00,1.491666965791e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,3.981071705535e+00,1.808122516319e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,4.832930238572e+00,2.121045394717e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,5.867067065993e+00,2.424803214163e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,7.122485584860e+00,2.721930906362e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,8.646535029500e+00,3.007691476755e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,1.049669629031e+01,3.282278617917e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,1.274274985703e+01,3.542859779193e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,1.546940765246e+01,3.780392182031e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,1.877950801851e+01,4.007927243299e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,2.279789435644e+01,4.223368893627e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,2.767612370754e+01,4.428182851489e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,3.359818286284e+01,4.622043810350e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,4.078742758969e+01,4.804048237469e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,4.951500669473e+01,4.975112827518e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,6.011008864406e+01,5.140734592384e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,7.297227644686e+01,5.302715903524e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,8.858667904101e+01,5.463266679946e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,1.075422076113e+02,5.623859842593e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,1.305537869023e+02,5.784067699478e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,1.584893192461e+02,5.946326883663e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,1.924024182760e+02,6.112092263905e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,2.335721469090e+02,6.285309754128e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,2.835512583497e+02,6.467654318213e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,3.442247595686e+02,6.659549381466e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,4.178810060294e+02,6.861670017094e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,5.072980090654e+02,7.074787335012e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,6.158482110660e+02,7.303860050839e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,7.476256801638e+02,7.552354409917e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,9.076005216818e+02,7.820903433470e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,1.101806330110e+03,8.109035375179e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,1.337567751526e+03,8.418239957981e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,1.623776739189e+03,8.756288035532e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,1.971227921518e+03,9.127939221583e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,2.393025731180e+03,9.533739049798e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,2.905078650511e+03,9.972527956257e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,3.526699214175e+03,1.045094475877e-25
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,4.281332398719e+03,1.097793884077e-25
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,5.197439870872e+03,1.155608090130e-25
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,6.309573444802e+03,1.217218134234e-25
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,7.659678234752e+03,1.279665967288e-25
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,9.298674652605e+03,1.338049119251e-25
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,1.128837891685e+04,1.384650882567e-25
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,1.370383450663e+04,1.411064831452e-25
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,1.663614249384e+04,1.412751652366e-25
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,2.019589750164e+04,1.392817998011e-25
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,2.451735887979e+04,1.359062253748e-25
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,2.976351441631e+04,1.317583596810e-25
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,3.613222756796e+04,1.270702083121e-25
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,4.386370005780e+04,1.222287161120e-25
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,5.324953129838e+04,1.173793125608e-25
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,6.464371632490e+04,1.131225047306e-25
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,7.847599703515e+04,1.092083809414e-25
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,9.526807029020e+04,1.051469335027e-25
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,1.156532641790e+05,1.017250913403e-25
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,1.404004245548e+05,9.920940426595e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,1.704429127453e+05,9.657229859815e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,2.069138081115e+05,9.398928123630e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,2.511886431510e+05,9.261222776772e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,3.049372829387e+05,9.153667221289e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,3.701869055846e+05,9.018786239073e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,4.493984590722e+05,8.971842633788e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,5.455594781169e+05,8.984463492686e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,6.622967617148e+05,8.955209890019e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,8.040131611168e+05,8.998917448589e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,9.760536373079e+05,9.107253541038e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,1.184906851001e+06,9.140941459426e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,1.438449888288e+06,9.188348117934e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,1.746245352002e+06,9.220321639099e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,2.119902023850e+06,9.114073102747e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,2.573512700017e+06,8.948103779671e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,3.124185713603e+06,8.620337994798e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,3.792690190732e+06,8.046112430246e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,4.604239376759e+06,7.303066532721e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,5.589441576403e+06,6.415777771165e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,6.785454573394e+06,5.475327315927e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,8.237387069571e+06,4.565036496192e-26
nojump,fullhide_1d,sync,10 GHz,1.000000000000e+10,1.000000000000e+07,3.739090665942e-26
nojump,fullhide_1d,sync,R band,4.560000000000e+14,1.000000000000e-01,4.642209253060e-29
nojump,fullhide_1d,sync,R band,4.560000000000e+14,1.213977189070e-01,7.770269704709e-29
nojump,fullhide_1d,sync,R band,4.560000000000e+14,1.473740615582e-01,1.340934822169e-28
nojump,fullhide_1d,sync,R band,4.560000000000e+14,1.789087489923e-01,2.384646699163e-28
nojump,fullhide_1d,sync,R band,4.560000000000e+14,2.171911402017e-01,4.330290878306e-28
nojump,fullhide_1d,sync,R band,4.560000000000e+14,2.636650898730e-01,7.980309827925e-28
nojump,fullhide_1d,sync,R band,4.560000000000e+14,3.200834046600e-01,1.486973443981e-27
nojump,fullhide_1d,sync,R band,4.560000000000e+14,3.885739518571e-01,2.813806703041e-27
nojump,fullhide_1d,sync,R band,4.560000000000e+14,4.717199138213e-01,5.360783025404e-27
nojump,fullhide_1d,sync,R band,4.560000000000e+14,5.726572150092e-01,1.022544014126e-26
nojump,fullhide_1d,sync,R band,4.560000000000e+14,6.951927961776e-01,1.930097429956e-26
nojump,fullhide_1d,sync,R band,4.560000000000e+14,8.439481965654e-01,3.552564789360e-26
nojump,fullhide_1d,sync,R band,4.560000000000e+14,1.024533859387e+00,6.288605323409e-26
nojump,fullhide_1d,sync,R band,4.560000000000e+14,1.243760734726e+00,1.056244162198e-25
nojump,fullhide_1d,sync,R band,4.560000000000e+14,1.509897160618e+00,1.669617772261e-25
nojump,fullhide_1d,sync,R band,4.560000000000e+14,1.832980710832e+00,2.478074127890e-25
nojump,fullhide_1d,sync,R band,4.560000000000e+14,2.225196770956e+00,3.446826743589e-25
nojump,fullhide_1d,sync,R band,4.560000000000e+14,2.701338121133e+00,4.524821682493e-25
nojump,fullhide_1d,sync,R band,4.560000000000e+14,3.279362859021e+00,5.658759450426e-25
nojump,fullhide_1d,sync,R band,4.560000000000e+14,3.981071705535e+00,6.798869417560e-25
nojump,fullhide_1d,sync,R band,4.560000000000e+14,4.832930238572e+00,7.910218606939e-25
nojump,fullhide_1d,sync,R band,4.560000000000e+14,5.867067065993e+00,8.977241041932e-25
nojump,fullhide_1d,sync,R band,4.560000000000e+14,7.122485584860e+00,9.987766779144e-25
nojump,fullhide_1d,sync,R band,4.560000000000e+14,8.646535029500e+00,1.092470520534e-24
nojump,fullhide_1d,sync,R band,4.560000000000e+14,1.049669629031e+01,1.178738550771e-24
nojump,fullhide_1d,sync,R band,4.560000000000e+14,1.274274985703e+01,1.258846810349e-24
nojump,fullhide_1d,sync,R band,4.560000000000e+14,1.546940765246e+01,1.331575712325e-24
